date,gender,age,address,famsize,Pstatus,M_Edu,F_Edu,M_Job,F_Job,relationship,smoker,tuition_fee,time_friends,ssc_result,hsc_result
29/04/2018,M,18,Rural,GT3,Together,0,1,At_home,Health,No,No,48952,3,4.46,3.76
29/04/2018,M,19,Rural,LE3,Together,3,1,At_home,Services,No,No,57254,5,2.52,2.0
29/04/2018,F,17,Rural,GT3,Apart,2,4,At_home,Services,No,No,50227,2,4.53,4.2
29/04/2018,M,19,Rural,GT3,Together,3,2,Services,Services,No,No,53760,5,4.03,3.28
29/04/2018,F,17,Urban,GT3,Together,1,2,Health,Business,Yes,No,78826,5,3.31,2.6
29/04/2018,F,17,Rural,GT3,Together,0,2,Other,Farmer,Yes,No,38939,3,2.4,2.0
29/04/2018,F,18,Rural,GT3,Together,0,3,Other,Teacher,No,No,58436,1,3.54,3.02
29/04/2018,M,18,Rural,GT3,Together,1,1,Services,Teacher,No,Yes,47677,5,3.92,2.98
29/04/2018,M,17,Urban,LE3,Together,1,3,At_home,Services,Yes,No,78460,5,2.81,2.02
29/04/2018,M,19,Urban,GT3,Together,2,3,Other,Farmer,No,Yes,83673,1,3.25,2.79
29/04/2018,F,17,Rural,GT3,Together,0,2,Services,Health,Yes,No,52866,1,2.98,2.39
29/04/2018,F,17,Rural,LE3,Together,2,4,Teacher,Teacher,Yes,No,71158,2,3.52,3.15
29/04/2018,M,19,Urban,GT3,Together,1,1,Other,Services,Yes,No,79453,2,3.09,2.41
29/04/2018,F,19,Urban,LE3,Together,2,2,Teacher,Teacher,No,No,90904,1,5.0,4.74
29/04/2018,M,19,Rural,GT3,Together,3,2,At_home,Teacher,No,No,55396,4,4.36,3.78
29/04/2018,F,19,Rural,LE3,Together,2,2,Other,Teacher,No,No,63370,1,3.08,2.71
29/04/2018,M,17,Urban,GT3,Apart,4,1,Services,Services,No,No,106933,2,3.18,2.9
29/04/2018,F,17,Rural,LE3,Together,0,2,Health,Services,Yes,No,55349,3,2.84,2.19
29/04/2018,M,18,Urban,LE3,Apart,2,1,Other,Business,No,No,79334,3,3.7,2.91
29/04/2018,F,17,Urban,GT3,Together,2,1,Other,Business,Yes,Yes,106460,5,4.95,4.12
29/04/2018,F,19,Rural,GT3,Together,2,1,Other,Business,No,No,62268,3,4.58,4.11
29/04/2018,F,18,Urban,LE3,Together,2,3,Other,Teacher,No,No,97068,2,3.93,3.63
29/04/2018,M,19,Rural,GT3,Together,2,0,Services,Farmer,No,No,63247,3,3.61,2.86
29/04/2018,M,17,Rural,GT3,Together,2,3,Services,Services,Yes,No,58134,4,4.16,3.4
29/04/2018,M,18,Rural,GT3,Apart,2,1,Health,Business,Yes,No,51285,1,3.98,3.15
29/04/2018,M,19,Urban,LE3,Apart,4,0,Services,Farmer,No,No,120003,1,4.08,3.75
29/04/2018,M,18,Urban,GT3,Together,4,2,Services,Business,No,No,106367,2,3.93,3.61
29/04/2018,F,18,Urban,GT3,Together,1,1,At_home,Business,No,No,94136,5,4.09,3.11
29/04/2018,F,17,Rural,GT3,Together,0,2,At_home,Farmer,No,No,62787,1,2.88,2.68
29/04/2018,M,19,Rural,LE3,Together,3,2,Teacher,Business,No,No,64425,3,3.72,3.31
29/04/2018,M,18,Rural,LE3,Together,4,4,Health,Teacher,No,No,74465,4,3.95,3.59
29/04/2018,M,18,Rural,LE3,Together,1,4,At_home,Teacher,No,No,48961,5,3.52,3.08
29/04/2018,F,19,Rural,GT3,Together,1,2,Health,Teacher,Yes,No,63443,5,2.99,2.35
29/04/2018,M,18,Rural,LE3,Together,4,3,Health,Health,No,No,63823,5,3.8,3.17
29/04/2018,F,18,Urban,GT3,Together,3,0,Other,Business,No,Yes,89873,1,5.0,4.74
29/04/2018,M,18,Urban,GT3,Together,1,2,Health,Health,No,No,75587,5,3.26,2.48
29/04/2018,F,19,Rural,GT3,Together,2,3,Other,Services,No,No,73713,2,3.71,3.14
29/04/2018,F,19,Urban,GT3,Together,4,1,Teacher,Farmer,No,No,110852,3,4.62,4.14
29/04/2018,M,19,Urban,LE3,Together,3,0,Teacher,Services,No,No,117535,4,4.95,4.38
29/04/2018,F,19,Rural,GT3,Together,3,1,Teacher,Health,No,No,47004,3,3.42,2.78
29/04/2018,M,17,Rural,GT3,Together,3,2,Other,Teacher,No,No,80496,2,4.43,3.7
29/04/2018,F,18,Urban,LE3,Together,1,2,Other,Business,No,No,97823,2,4.31,3.55
29/04/2018,M,19,Rural,LE3,Together,3,2,Teacher,Business,Yes,No,79377,3,3.47,2.78
29/04/2018,F,18,Rural,GT3,Together,1,2,Other,Teacher,No,No,37131,1,4.21,3.65
29/04/2018,F,18,Rural,GT3,Together,4,2,Services,Business,No,No,62696,2,3.69,3.17
29/04/2018,F,17,Urban,LE3,Together,1,3,Services,Farmer,No,No,95649,5,3.39,2.6
29/04/2018,F,19,Urban,GT3,Together,3,1,Other,Farmer,No,No,84099,4,4.92,4.4
29/04/2018,M,19,Rural,GT3,Apart,1,3,Other,Farmer,No,No,61571,4,4.22,3.72
29/04/2018,M,18,Rural,GT3,Together,2,3,At_home,Services,No,No,65580,2,2.71,2.33
29/04/2018,M,19,Rural,GT3,Together,0,3,At_home,Teacher,Yes,No,53664,5,3.72,2.94
29/04/2018,M,18,Rural,LE3,Apart,2,3,Health,Farmer,No,Yes,50582,3,3.46,2.96
29/04/2018,F,18,Urban,GT3,Together,3,2,Health,Health,No,No,106469,4,3.66,3.15
29/04/2018,M,17,Urban,GT3,Together,3,1,Health,Farmer,Yes,No,102402,5,4.14,3.33
29/04/2018,F,17,Rural,GT3,Together,2,2,Teacher,Services,No,No,59236,5,3.99,3.25
29/04/2018,F,17,Urban,GT3,Together,0,4,Services,Health,Yes,No,90110,1,4.73,4.1
29/04/2018,F,18,Urban,GT3,Together,4,2,Teacher,Teacher,Yes,No,108430,2,4.59,3.97
29/04/2018,M,19,Rural,GT3,Together,3,0,Other,Teacher,No,No,84407,5,3.01,2.52
29/04/2018,F,17,Urban,GT3,Together,3,0,At_home,Farmer,No,No,117948,3,3.74,3.19
29/04/2018,F,19,Urban,GT3,Together,3,4,Other,Health,No,No,97763,4,2.53,2.31
29/04/2018,M,17,Rural,GT3,Together,3,0,Other,Health,No,No,57029,1,3.15,2.82
29/04/2018,F,17,Urban,GT3,Together,2,0,At_home,Farmer,No,No,113180,3,2.44,2.1
29/04/2018,F,18,Urban,GT3,Together,3,2,Other,Farmer,Yes,No,84652,4,2.78,2.2
29/04/2018,M,17,Rural,GT3,Together,2,4,Health,Business,Yes,No,41834,2,4.71,4.04
29/04/2018,M,17,Rural,LE3,Together,3,2,At_home,Business,No,No,77219,3,4.29,3.7
29/04/2018,M,18,Urban,GT3,Together,3,2,Other,Farmer,No,No,102487,4,4.2,3.75
29/04/2018,M,19,Rural,GT3,Together,0,3,Health,Services,No,No,32084,1,4.56,4.23
29/04/2018,M,17,Urban,GT3,Together,1,0,Health,Business,No,No,84692,4,4.2,3.22
29/04/2018,M,18,Rural,LE3,Together,0,4,Services,Farmer,Yes,No,27655,5,3.74,2.98
29/04/2018,M,17,Rural,GT3,Together,0,2,Health,Health,No,No,65201,1,3.42,3.19
29/04/2018,M,18,Rural,LE3,Together,2,2,Teacher,Business,No,No,69082,3,4.9,4.33
29/04/2018,F,19,Rural,GT3,Together,3,4,At_home,Services,No,No,45272,2,4.65,4.4
29/04/2018,M,19,Urban,LE3,Together,0,4,At_home,Teacher,Yes,No,65218,1,3.66,3.12
29/04/2018,F,18,Urban,LE3,Together,2,2,At_home,Health,No,No,105892,1,4.3,3.78
29/04/2018,M,18,Rural,GT3,Together,4,1,Other,Services,Yes,No,82471,1,2.0,2.0
29/04/2018,M,18,Urban,GT3,Together,3,4,Other,Services,No,Yes,101515,4,4.33,3.67
29/04/2018,M,19,Urban,GT3,Together,2,2,Teacher,Services,Yes,No,109307,5,3.47,2.73
29/04/2018,M,17,Rural,GT3,Apart,3,4,Health,Health,No,No,53145,2,5.0,4.8
29/04/2018,M,19,Rural,GT3,Together,2,4,Other,Services,No,No,52986,2,4.55,4.21
29/04/2018,F,18,Rural,GT3,Together,1,1,Health,Teacher,No,No,49088,5,2.52,2.02
29/04/2018,M,18,Urban,GT3,Together,0,4,Health,Business,No,No,70064,4,3.34,2.71
29/04/2018,F,19,Rural,GT3,Together,1,2,Other,Health,Yes,No,52196,4,3.84,2.83
29/04/2018,F,18,Urban,GT3,Together,1,3,Other,Services,No,No,81603,5,3.77,2.9
29/04/2018,M,19,Urban,GT3,Together,4,0,Teacher,Farmer,No,No,87488,5,3.74,3.09
29/04/2018,M,18,Rural,GT3,Together,3,4,Services,Business,No,No,65192,3,4.44,3.65
29/04/2018,F,17,Urban,LE3,Together,2,3,At_home,Health,No,No,103897,4,3.45,2.9
29/04/2018,M,17,Urban,GT3,Together,2,3,Other,Farmer,No,No,93802,1,3.75,3.23
29/04/2018,M,18,Rural,LE3,Together,1,4,Other,Farmer,No,No,46411,2,4.79,4.14
29/04/2018,F,19,Urban,GT3,Together,3,2,Health,Services,No,No,109666,4,4.8,4.37
29/04/2018,M,17,Urban,GT3,Together,3,2,Services,Health,No,Yes,120975,5,4.44,3.51
29/04/2018,F,19,Urban,GT3,Together,1,4,Other,Services,Yes,No,82770,1,3.57,3.3
29/04/2018,F,18,Rural,GT3,Together,0,3,Services,Teacher,Yes,Yes,32977,3,3.34,2.83
29/04/2018,M,19,Rural,LE3,Together,2,4,At_home,Farmer,Yes,No,72429,3,3.77,3.11
29/04/2018,M,17,Rural,GT3,Together,2,4,Health,Teacher,Yes,No,67031,1,3.82,3.04
29/04/2018,M,19,Rural,GT3,Together,2,2,Teacher,Services,No,No,39549,1,3.78,3.35
29/04/2018,M,19,Rural,LE3,Together,2,2,At_home,Business,Yes,No,55337,5,4.16,3.47
29/04/2018,M,18,Rural,GT3,Apart,2,1,Services,Farmer,Yes,No,62365,5,4.03,3.22
29/04/2018,F,18,Urban,LE3,Apart,1,3,Services,Business,No,No,90645,2,4.01,3.58
29/04/2018,M,18,Urban,LE3,Together,1,2,At_home,Health,No,No,94507,2,3.5,3.16
29/04/2018,M,17,Rural,GT3,Together,2,3,Services,Farmer,No,No,39973,3,3.02,2.44
29/04/2018,F,17,Urban,GT3,Together,3,1,Teacher,Teacher,No,No,88436,1,4.25,3.84
29/04/2018,F,18,Rural,GT3,Together,4,1,Teacher,Business,Yes,No,55086,3,3.84,3.37
29/04/2018,F,18,Rural,GT3,Apart,3,1,Services,Health,Yes,No,57740,5,4.07,3.1
29/04/2018,M,17,Rural,GT3,Together,3,0,Services,Farmer,No,No,65518,4,4.08,3.3
29/04/2018,F,17,Rural,LE3,Together,2,3,Teacher,Health,No,No,54851,5,2.48,2.19
29/04/2018,M,17,Rural,LE3,Together,2,1,Services,Teacher,No,No,74732,4,4.92,4.48
29/04/2018,M,17,Urban,GT3,Together,4,1,Other,Farmer,No,No,99842,1,3.43,2.95
29/04/2018,M,18,Rural,GT3,Together,1,0,Health,Health,Yes,No,59954,1,4.69,3.91
29/04/2018,F,17,Rural,GT3,Together,2,3,Other,Services,No,No,36745,1,4.08,3.59
29/04/2018,M,18,Rural,GT3,Together,2,4,Services,Farmer,No,No,47697,2,3.1,2.58
29/04/2018,M,19,Urban,LE3,Together,2,1,Services,Farmer,No,No,101933,2,3.34,2.74
29/04/2018,M,19,Urban,GT3,Apart,1,3,Health,Farmer,No,No,73879,4,3.35,2.69
29/04/2018,M,17,Urban,GT3,Apart,2,2,Services,Farmer,No,No,95161,3,3.39,3.0
29/04/2018,F,19,Rural,GT3,Together,3,1,Health,Services,No,No,58499,3,2.65,2.4
29/04/2018,F,19,Rural,LE3,Together,2,3,Teacher,Teacher,No,No,57641,4,3.28,2.88
29/04/2018,F,19,Urban,GT3,Together,3,1,Health,Services,No,No,115035,2,4.43,3.71
29/04/2018,M,17,Rural,LE3,Together,1,3,Health,Services,No,No,48651,5,4.5,3.92
29/04/2018,M,17,Urban,GT3,Together,4,0,Other,Health,No,No,94688,4,3.36,2.72
29/04/2018,M,19,Rural,LE3,Together,2,4,Services,Business,No,No,45988,3,2.58,2.28
29/04/2018,M,18,Rural,GT3,Together,2,0,Teacher,Business,No,No,58470,4,4.21,3.51
29/04/2018,M,19,Urban,GT3,Together,0,2,At_home,Health,No,No,102249,4,3.1,2.42
29/04/2018,F,17,Rural,LE3,Together,1,4,Health,Services,Yes,No,53849,1,3.15,2.55
29/04/2018,M,17,Rural,GT3,Together,2,0,At_home,Health,No,Yes,68697,2,3.62,3.23
29/04/2018,M,17,Rural,GT3,Together,2,2,Services,Farmer,No,No,42773,1,3.56,3.25
29/04/2018,M,19,Rural,GT3,Together,2,2,Health,Health,No,No,71092,2,3.29,2.88
29/04/2018,M,18,Rural,LE3,Apart,0,2,At_home,Health,No,No,54076,4,3.35,2.56
29/04/2018,M,17,Urban,LE3,Together,3,1,Other,Farmer,Yes,No,84587,2,3.47,2.94
29/04/2018,F,17,Rural,GT3,Together,3,0,At_home,Business,Yes,No,73124,3,3.34,2.61
29/04/2018,F,19,Rural,GT3,Together,1,3,Other,Farmer,No,No,45787,1,3.38,2.71
29/04/2018,F,18,Rural,LE3,Together,2,2,Teacher,Teacher,No,No,55448,4,3.6,2.92
29/04/2018,M,19,Urban,GT3,Together,3,3,Services,Health,Yes,No,85499,3,4.03,3.39
29/04/2018,M,17,Urban,LE3,Together,2,1,At_home,Health,Yes,No,78841,2,3.96,3.19
29/04/2018,M,18,Urban,GT3,Together,1,2,Health,Business,No,No,114890,2,3.45,2.99
29/04/2018,M,18,Urban,LE3,Together,2,2,Services,Services,No,No,100402,3,3.59,3.09
29/04/2018,F,17,Urban,LE3,Together,1,2,At_home,Farmer,No,No,93055,2,4.67,4.09
29/04/2018,M,18,Rural,LE3,Together,1,2,Health,Services,No,No,69827,1,4.44,3.92
29/04/2018,M,18,Urban,GT3,Together,1,1,Health,Teacher,No,No,70665,5,4.16,3.41
29/04/2018,M,19,Urban,GT3,Apart,2,1,Health,Farmer,Yes,No,107271,2,2.65,2.1
29/04/2018,M,17,Rural,GT3,Together,0,1,Health,Teacher,Yes,No,48237,4,3.87,2.94
29/04/2018,F,17,Urban,GT3,Together,4,2,At_home,Teacher,No,No,127988,2,3.36,2.98
29/04/2018,M,17,Urban,GT3,Together,1,1,Teacher,Teacher,No,No,98267,4,3.18,2.72
29/04/2018,M,17,Urban,GT3,Together,1,3,Other,Farmer,No,No,80774,2,3.57,3.12
29/04/2018,M,17,Urban,LE3,Together,2,2,Other,Farmer,No,No,75553,2,4.48,3.86
29/04/2018,M,18,Rural,GT3,Together,1,2,Other,Business,No,No,43860,4,4.38,3.66
29/04/2018,F,19,Urban,GT3,Together,2,2,Teacher,Health,No,No,99903,1,3.4,3.04
29/04/2018,F,17,Rural,GT3,Together,1,1,Health,Services,Yes,No,37045,5,3.86,2.9
29/04/2018,F,19,Rural,GT3,Together,0,2,Health,Services,No,No,34380,5,3.53,2.62
29/04/2018,F,19,Rural,GT3,Together,1,4,Services,Teacher,Yes,No,62917,1,3.64,3.1
29/04/2018,M,18,Rural,GT3,Together,2,3,Other,Farmer,No,No,67261,2,4.45,3.93
29/04/2018,F,17,Rural,LE3,Together,0,3,Other,Farmer,No,No,38343,5,3.76,3.05
29/04/2018,M,18,Rural,GT3,Together,3,4,Health,Teacher,No,No,42853,1,2.66,2.42
29/04/2018,M,17,Urban,GT3,Apart,2,2,Other,Health,Yes,No,85128,1,3.89,3.23
29/04/2018,F,18,Urban,GT3,Together,2,0,Health,Services,Yes,No,77736,5,4.98,4.23
29/04/2018,M,19,Rural,LE3,Together,2,3,Health,Business,No,No,68724,4,3.35,2.61
29/04/2018,F,17,Urban,GT3,Apart,2,1,Health,Health,No,No,86440,3,4.81,4.19
29/04/2018,M,19,Urban,LE3,Apart,4,2,At_home,Farmer,No,No,90180,4,4.2,3.59
29/04/2018,F,19,Rural,GT3,Together,0,3,At_home,Teacher,No,No,55284,2,4.56,4.25
29/04/2018,F,18,Rural,LE3,Together,0,3,At_home,Services,Yes,No,66375,4,4.37,3.66
29/04/2018,F,17,Urban,GT3,Together,1,2,At_home,Teacher,No,No,81646,3,3.92,3.38
29/04/2018,F,19,Rural,GT3,Together,1,2,Teacher,Farmer,Yes,No,49029,3,3.4,2.61
29/04/2018,F,18,Urban,GT3,Together,1,3,Services,Teacher,Yes,No,90158,1,3.91,3.06
29/04/2018,M,17,Rural,GT3,Together,2,4,Services,Services,No,No,49342,2,3.95,3.7
29/04/2018,M,17,Urban,GT3,Together,2,3,Health,Teacher,No,Yes,112781,1,4.43,3.8
29/04/2018,M,19,Urban,LE3,Apart,4,4,Other,Services,No,No,85084,4,2.34,2.09
29/04/2018,F,17,Rural,GT3,Together,1,0,At_home,Teacher,No,No,31935,4,2.87,2.23
29/04/2018,M,19,Rural,LE3,Together,1,2,Services,Teacher,No,No,60466,5,3.95,3.17
29/04/2018,F,17,Rural,LE3,Together,4,1,Services,Services,Yes,No,87376,1,4.02,3.27
29/04/2018,M,18,Rural,GT3,Together,3,1,At_home,Teacher,No,No,49262,1,3.24,3.07
29/04/2018,M,19,Urban,LE3,Together,2,4,Teacher,Health,No,No,86604,1,4.03,3.5
29/04/2018,F,19,Rural,GT3,Together,2,4,Teacher,Business,No,No,77481,1,4.24,3.8
29/04/2018,M,17,Urban,GT3,Together,3,1,Services,Health,No,No,103133,3,3.67,3.05
29/04/2018,M,17,Urban,LE3,Together,2,0,Teacher,Business,No,No,103667,5,4.73,4.12
29/04/2018,M,19,Urban,GT3,Together,1,1,At_home,Health,No,No,105241,2,4.85,4.31
29/04/2018,F,17,Rural,GT3,Together,3,4,Services,Business,No,No,73503,2,3.88,3.42
29/04/2018,F,18,Rural,GT3,Apart,2,1,At_home,Teacher,No,No,37838,2,4.35,3.83
29/04/2018,M,17,Rural,GT3,Together,1,0,Teacher,Services,Yes,No,65330,3,2.7,2.0
29/04/2018,M,18,Rural,LE3,Together,2,0,At_home,Services,No,No,48440,5,4.5,4.02
29/04/2018,M,18,Urban,GT3,Together,2,2,Teacher,Farmer,Yes,Yes,111674,5,4.75,3.85
29/04/2018,F,18,Rural,GT3,Together,3,4,Teacher,Business,No,No,74040,3,3.14,2.74
29/04/2018,F,18,Rural,GT3,Together,0,1,At_home,Farmer,Yes,No,62604,1,4.2,3.3
29/04/2018,M,18,Urban,GT3,Together,3,2,Teacher,Farmer,Yes,No,114630,4,2.58,2.01
29/04/2018,M,17,Rural,GT3,Together,2,1,Health,Business,No,No,71994,1,3.29,2.69
29/04/2018,M,18,Urban,GT3,Together,2,2,At_home,Services,No,No,101339,2,3.46,3.06
29/04/2018,F,17,Rural,GT3,Together,1,3,Health,Business,Yes,No,60384,1,2.84,2.45
29/04/2018,F,18,Rural,GT3,Together,3,1,At_home,Teacher,No,No,81782,3,3.65,3.26
29/04/2018,M,19,Rural,LE3,Apart,4,1,Teacher,Farmer,No,No,77643,2,3.6,3.24
29/04/2018,M,18,Urban,GT3,Together,1,4,Teacher,Farmer,Yes,No,86926,4,4.2,3.48
29/04/2018,M,19,Urban,LE3,Together,1,0,Services,Business,No,No,108977,2,2.82,2.4
29/04/2018,F,18,Urban,LE3,Together,2,3,Services,Farmer,Yes,No,98652,1,4.21,3.54
29/04/2018,M,18,Urban,LE3,Together,3,2,Health,Services,Yes,No,90270,5,3.29,2.74
29/04/2018,F,18,Urban,LE3,Together,0,1,Teacher,Farmer,No,No,82268,5,2.97,2.33
29/04/2018,F,19,Rural,GT3,Together,2,3,Services,Business,No,No,71417,5,3.67,3.32
29/04/2018,M,19,Rural,GT3,Together,2,4,Teacher,Services,No,No,55317,2,4.29,3.98
29/04/2018,M,18,Rural,GT3,Together,1,2,At_home,Services,Yes,Yes,66434,5,3.49,2.68
29/04/2018,M,17,Rural,GT3,Together,2,0,Services,Farmer,No,Yes,50448,3,4.13,3.46
29/04/2018,F,18,Urban,LE3,Together,1,2,Health,Business,No,No,79913,4,3.98,3.36
29/04/2018,F,19,Rural,GT3,Together,3,2,Services,Farmer,Yes,No,48566,5,5.0,4.44
29/04/2018,F,18,Urban,LE3,Together,2,2,Teacher,Teacher,Yes,No,107444,3,3.6,2.71
29/04/2018,M,19,Rural,GT3,Together,2,3,Other,Teacher,Yes,Yes,50605,3,3.69,3.16
29/04/2018,M,19,Rural,LE3,Together,1,0,Other,Services,No,No,30557,2,4.52,4.06
29/04/2018,F,19,Rural,GT3,Together,1,2,Teacher,Farmer,Yes,No,72240,2,3.77,3.18
29/04/2018,F,18,Urban,GT3,Apart,3,2,At_home,Teacher,No,No,124383,4,3.96,3.24
29/04/2018,M,19,Rural,GT3,Together,2,2,Services,Health,Yes,No,41040,4,2.66,2.0
29/04/2018,F,19,Rural,LE3,Together,2,3,Other,Teacher,Yes,No,68896,1,3.72,3.19
29/04/2018,F,18,Urban,GT3,Together,2,1,At_home,Farmer,Yes,No,96804,4,3.34,2.69
29/04/2018,F,19,Rural,LE3,Together,2,2,Teacher,Farmer,No,No,44292,2,3.49,2.86
29/04/2018,F,18,Rural,LE3,Apart,1,4,At_home,Teacher,Yes,No,56110,3,3.97,3.2
29/04/2018,F,19,Rural,LE3,Apart,0,2,Teacher,Farmer,No,No,30349,1,3.76,3.07
29/04/2018,F,17,Urban,GT3,Together,0,2,Services,Farmer,No,No,95374,4,4.3,3.55
29/04/2018,M,17,Urban,LE3,Together,3,2,At_home,Health,No,No,99009,3,4.42,4.02
29/04/2018,M,19,Urban,LE3,Together,1,4,Services,Services,No,No,112591,2,3.68,3.17
29/04/2018,F,17,Urban,GT3,Together,0,4,At_home,Farmer,No,No,65057,5,3.99,3.35
29/04/2018,M,18,Urban,GT3,Together,3,2,Teacher,Business,No,Yes,88503,1,2.48,2.26
29/04/2018,M,17,Urban,GT3,Together,1,0,Teacher,Services,No,No,98293,3,4.0,3.3
29/04/2018,M,19,Rural,GT3,Together,2,4,At_home,Services,Yes,No,77961,2,4.48,3.71
29/04/2018,M,19,Rural,GT3,Apart,1,2,Teacher,Business,Yes,No,49121,2,3.21,2.66
29/04/2018,F,18,Urban,LE3,Together,0,2,Health,Teacher,No,No,70493,1,4.29,3.64
29/04/2018,F,19,Urban,GT3,Together,2,4,Health,Health,No,No,111645,1,3.51,3.38
29/04/2018,M,18,Rural,GT3,Together,0,2,Services,Farmer,No,Yes,27282,4,3.43,2.69
29/04/2018,M,17,Urban,LE3,Together,3,0,Health,Teacher,Yes,No,103170,4,4.73,4.12
29/04/2018,M,17,Rural,GT3,Together,2,4,Health,Business,No,No,79143,1,3.78,3.63
29/04/2018,F,18,Rural,LE3,Together,0,2,Other,Health,No,No,26431,1,4.36,3.87
29/04/2018,F,18,Rural,GT3,Together,1,2,Other,Health,No,No,64543,3,2.53,2.0
29/04/2018,M,19,Rural,GT3,Together,2,1,Other,Health,No,No,55591,4,3.4,2.65
29/04/2018,F,17,Rural,GT3,Together,1,2,Other,Business,No,No,41351,2,4.26,3.68
29/04/2018,F,18,Rural,GT3,Together,1,1,Teacher,Teacher,Yes,No,62483,4,3.88,3.0
29/04/2018,F,17,Urban,GT3,Together,2,2,Services,Farmer,No,Yes,106195,4,3.68,3.11
29/04/2018,F,18,Rural,LE3,Together,3,3,Services,Health,No,No,77153,1,4.19,3.88
29/04/2018,M,17,Rural,GT3,Together,2,4,Health,Health,No,No,57735,1,3.26,2.96
29/04/2018,F,19,Urban,LE3,Together,3,2,Services,Teacher,No,No,95203,4,4.59,4.04
29/04/2018,M,17,Urban,GT3,Together,3,3,Health,Health,No,No,83974,5,3.66,3.08
29/04/2018,F,17,Urban,GT3,Together,1,3,Services,Health,Yes,No,108673,5,3.27,2.67
29/04/2018,F,17,Rural,GT3,Together,3,3,At_home,Business,No,No,77233,4,3.31,2.82
29/04/2018,F,17,Urban,GT3,Together,3,1,At_home,Services,No,No,99686,5,3.75,3.31
29/04/2018,F,17,Urban,LE3,Together,1,4,Services,Teacher,No,No,109713,4,3.52,3.06
29/04/2018,M,19,Urban,LE3,Together,4,2,Teacher,Teacher,No,No,128826,1,4.14,3.79
29/04/2018,M,18,Rural,LE3,Together,1,0,Health,Teacher,No,No,42636,1,3.77,3.12
29/04/2018,F,17,Urban,GT3,Together,1,1,Services,Business,No,No,105070,1,3.57,3.04
29/04/2018,F,19,Rural,GT3,Together,3,3,Health,Business,Yes,No,69123,2,4.03,3.46
29/04/2018,M,17,Rural,GT3,Together,2,0,Other,Farmer,Yes,Yes,66812,1,3.46,2.81
29/04/2018,M,17,Rural,LE3,Together,1,1,Services,Business,No,No,58760,1,4.12,3.67
29/04/2018,M,18,Rural,GT3,Together,1,3,Teacher,Teacher,No,No,34966,4,4.01,3.35
29/04/2018,F,17,Urban,GT3,Apart,3,4,Other,Farmer,No,No,98426,5,3.99,3.3
29/04/2018,F,19,Urban,GT3,Together,3,3,Services,Services,No,No,94162,5,3.57,3.02
29/04/2018,M,19,Rural,GT3,Together,2,1,At_home,Health,No,No,51058,1,3.39,2.9
29/04/2018,M,18,Urban,GT3,Together,4,0,Services,Health,No,No,126482,1,4.33,3.87
29/04/2018,F,17,Urban,GT3,Together,1,3,At_home,Farmer,No,No,113667,1,4.2,3.61
29/04/2018,F,19,Rural,LE3,Together,1,0,At_home,Services,No,No,32998,4,3.14,2.7
29/04/2018,M,17,Urban,LE3,Together,2,3,Services,Health,No,No,75909,4,3.52,2.78
29/04/2018,F,17,Rural,GT3,Together,3,1,Services,Farmer,No,No,74648,4,4.67,4.11
29/04/2018,M,17,Urban,GT3,Together,1,4,At_home,Business,No,No,82497,5,4.44,3.7
29/04/2018,M,18,Rural,GT3,Together,0,2,Health,Teacher,No,No,43944,2,3.04,2.49
29/04/2018,F,17,Rural,LE3,Apart,3,1,Other,Services,Yes,No,47527,5,3.81,2.69
29/04/2018,F,19,Rural,LE3,Together,4,4,Teacher,Health,No,No,83464,4,4.07,3.78
29/04/2018,F,17,Urban,LE3,Together,2,1,Services,Teacher,No,No,78072,3,4.45,3.82
29/04/2018,F,19,Rural,LE3,Together,1,2,Other,Farmer,No,No,42018,2,3.88,3.16
29/04/2018,F,17,Rural,GT3,Together,4,4,Other,Health,No,No,74652,1,4.11,3.63
29/04/2018,M,19,Rural,LE3,Apart,3,2,Health,Teacher,Yes,No,44476,5,4.41,3.33
29/04/2018,M,19,Urban,GT3,Together,2,2,Other,Business,No,No,118835,2,4.49,3.85
29/04/2018,M,17,Rural,GT3,Together,3,2,Services,Services,No,No,70232,3,3.68,3.34
29/04/2018,M,17,Rural,LE3,Together,3,1,Other,Farmer,No,No,67482,2,3.83,3.27
29/04/2018,F,19,Rural,GT3,Together,4,0,Services,Health,No,Yes,82257,5,3.31,2.63
29/04/2018,F,18,Rural,GT3,Together,3,3,Services,Business,No,No,60875,4,3.62,3.21
29/04/2018,M,17,Urban,GT3,Together,2,3,At_home,Services,Yes,No,91219,1,3.54,3.05
29/04/2018,M,18,Rural,GT3,Together,2,1,Health,Services,No,No,65448,4,3.68,3.01
29/04/2018,F,17,Rural,LE3,Together,2,1,Teacher,Business,No,No,49367,4,3.74,3.16
29/04/2018,M,17,Rural,GT3,Together,2,4,At_home,Health,No,No,60120,5,4.33,3.42
29/04/2018,F,17,Rural,GT3,Together,3,4,Teacher,Services,No,No,46855,4,4.03,3.53
29/04/2018,F,17,Rural,GT3,Together,4,2,Services,Farmer,No,No,48097,4,2.97,2.69
29/04/2018,F,18,Rural,GT3,Together,2,4,At_home,Teacher,No,No,79585,5,4.16,3.34
29/04/2018,M,17,Urban,GT3,Together,2,3,Other,Farmer,Yes,No,94889,5,3.44,2.64
29/04/2018,M,19,Urban,GT3,Together,2,1,Other,Services,No,No,76084,3,3.09,2.35
